Time,rnti,SFN,format,preamble,ta,nb_TB,MCSi_1,MCSi_2,TBS_1,TBS_2,nb_PRB,connection_id
1665756136244,80,8051,2.0,51.0,6.0,1,28,-2,2216,-2,3,4
1665756136245,80,8052,0.0,51.0,6.0,1,24,-2,21384,-2,40,4
1665756136246,80,8053,0.0,51.0,6.0,1,24,-2,16416,-2,30,4
1665756136258,65535,8065,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136261,80,8068,0.0,51.0,6.0,1,30,-2,16416,-2,40,4
1665756136270,80,8077,2.0,51.0,6.0,1,28,-2,712,-2,1,4
1665756136278,65535,8085,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136298,65535,8105,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136304,80,8111,2.0,51.0,6.0,1,28,-2,8760,-2,12,4
1665756136317,80,8124,0.0,51.0,6.0,1,23,-2,1000,-2,2,4
1665756136318,65535,8125,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136328,80,8135,2.0,51.0,6.0,1,28,-2,2216,-2,3,4
1665756136333,80,8140,0.0,51.0,6.0,1,5,-2,872,-2,10,4
1665756136338,65535,8145,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136341,80,8148,0.0,51.0,6.0,1,24,-2,1064,-2,2,4
1665756136353,65535,8160,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136357,80,8164,0.0,51.0,6.0,1,7,-2,968,-2,8,4
1665756136358,65535,8165,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136363,65535,8170,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136365,80,8172,0.0,51.0,6.0,1,24,-2,1064,-2,2,4
1665756136371,80,8178,2.0,51.0,6.0,1,28,-2,2216,-2,3,4
1665756136373,65535,8180,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136373,80,8180,0.0,51.0,6.0,1,30,-2,1064,-2,2,4
1665756136378,65535,8185,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136381,80,8188,0.0,51.0,6.0,1,24,-2,1064,-2,2,4
1665756136383,65535,8190,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136398,65535,8205,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136405,80,8212,0.0,51.0,6.0,1,0,-2,872,-2,32,4
1665756136413,80,8220,0.0,51.0,6.0,1,12,-2,7224,-2,36,4
1665756136414,80,8221,0.0,51.0,6.0,1,11,-2,6968,-2,40,4
1665756136415,80,8222,0.0,51.0,6.0,1,12,-2,7992,-2,40,4
1665756136416,80,8223,0.0,51.0,6.0,1,12,-2,7992,-2,40,4
1665756136417,80,8224,0.0,51.0,6.0,1,12,-2,7992,-2,40,4
1665756136418,65535,8225,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136418,80,8225,0.0,51.0,6.0,1,12,-2,5992,-2,30,4
1665756136426,80,8233,2.0,51.0,6.0,1,28,-2,712,-2,1,4
1665756136431,80,8238,2.0,51.0,6.0,1,28,-2,2216,-2,3,4
1665756136437,80,8244,0.0,51.0,6.0,1,22,-2,904,-2,2,4
1665756136438,65535,8245,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136453,80,8260,0.0,51.0,6.0,1,4,-2,840,-2,12,4
1665756136458,65535,8265,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136461,80,8268,0.0,51.0,6.0,1,24,-2,1064,-2,2,4
1665756136478,65535,8285,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136491,80,8298,2.0,51.0,6.0,1,28,-2,6712,-2,9,4
1665756136493,80,8300,0.0,51.0,6.0,1,7,-2,968,-2,8,4
1665756136498,65535,8305,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136501,80,8308,0.0,51.0,6.0,1,24,-2,21384,-2,40,4
1665756136502,80,8309,0.0,51.0,6.0,1,24,-2,2152,-2,4,4
1665756136513,65535,8320,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136518,65535,8325,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136523,65535,8330,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136533,65535,8340,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136538,65535,8345,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136542,80,8349,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756136543,65535,8350,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136550,80,8357,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756136551,80,8358,0.0,51.0,6.0,1,3,-2,2344,-2,40,4
1665756136552,80,8359,0.0,51.0,6.0,1,3,-2,2344,-2,40,4
1665756136553,80,8360,0.0,51.0,6.0,1,3,-2,2088,-2,36,4
1665756136554,80,8361,0.0,51.0,6.0,1,3,-2,2344,-2,40,4
1665756136555,80,8362,0.0,51.0,6.0,1,3,-2,2344,-2,40,4
1665756136556,80,8363,0.0,51.0,6.0,1,3,-2,2344,-2,40,4
1665756136557,80,8364,0.0,51.0,6.0,1,19,-2,7992,-2,20,4
1665756136558,65535,8365,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136565,80,8372,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756136568,80,8375,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756136577,80,8384,0.0,51.0,6.0,1,9,-2,936,-2,6,4
1665756136578,65535,8385,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136585,80,8392,0.0,51.0,6.0,1,12,-2,7992,-2,40,4
1665756136586,80,8393,0.0,51.0,6.0,1,12,-2,7992,-2,40,4
1665756136587,80,8394,0.0,51.0,6.0,1,12,-2,4008,-2,20,4
1665756136598,65535,8405,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136617,80,8424,0.0,51.0,6.0,1,17,-2,968,-2,3,4
1665756136618,65535,8425,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136626,80,8433,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756136634,80,8441,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756136637,80,8444,0.0,51.0,6.0,1,19,-2,1160,-2,3,4
1665756136638,65535,8445,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136645,80,8452,0.0,51.0,6.0,1,14,-2,10296,-2,40,4
1665756136646,80,8453,0.0,51.0,6.0,1,14,-2,10296,-2,40,4
1665756136647,80,8454,0.0,51.0,6.0,1,14,-2,10296,-2,40,4
1665756136648,80,8455,0.0,51.0,6.0,1,14,-2,1256,-2,5,4
1665756136652,80,8459,2.0,51.0,6.0,1,27,-2,1864,-2,3,4
1665756136658,65535,8465,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136668,80,8475,2.0,51.0,6.0,1,27,-2,9528,-2,15,4
1665756136669,80,8476,2.0,51.0,6.0,1,27,-2,1864,-2,3,4
1665756136673,65535,8480,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136678,65535,8485,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136683,65535,8490,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136684,80,8491,2.0,51.0,6.0,1,27,-2,9528,-2,15,4
1665756136687,80,8494,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756136692,80,8499,2.0,51.0,6.0,1,27,-2,9528,-2,15,4
1665756136693,65535,8500,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136697,80,8504,0.0,51.0,6.0,1,20,-2,840,-2,2,4
1665756136698,65535,8505,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136703,65535,8510,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136705,80,8512,0.0,51.0,6.0,1,24,-2,19080,-2,36,4
1665756136718,65535,8525,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136726,80,8533,2.0,51.0,6.0,1,27,-2,1864,-2,3,4
1665756136738,65535,8545,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136748,80,8555,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756136758,65535,8565,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136763,80,8570,2.0,51.0,6.0,1,27,-2,5736,-2,9,4
1665756136777,80,8584,0.0,51.0,6.0,1,18,-2,1064,-2,3,4
1665756136778,65535,8585,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136785,80,8592,0.0,51.0,6.0,1,24,-2,14688,-2,27,4
1665756136798,65535,8605,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136809,80,8616,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756136818,65535,8625,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136830,80,8637,2.0,51.0,6.0,1,27,-2,8760,-2,14,4
1665756136833,65535,8640,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136837,80,8644,0.0,51.0,6.0,1,9,-2,936,-2,6,4
1665756136838,65535,8645,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136843,65535,8650,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136845,80,8652,0.0,51.0,6.0,1,8,-2,5544,-2,40,4
1665756136846,80,8653,0.0,51.0,6.0,1,8,-2,5544,-2,40,4
1665756136847,80,8654,0.0,51.0,6.0,1,8,-2,5544,-2,40,4
1665756136848,80,8655,2.0,51.0,6.0,1,27,-2,14112,-2,22,4
1665756136848,80,8655,0.0,51.0,6.0,1,8,-2,5544,-2,40,4
1665756136849,80,8656,0.0,51.0,6.0,1,7,-2,1480,-2,12,4
1665756136853,65535,8660,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136858,65535,8665,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136863,65535,8670,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136870,80,8677,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756136878,65535,8685,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136895,80,8702,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756136897,80,8704,0.0,51.0,6.0,1,17,-2,968,-2,3,4
1665756136898,65535,8705,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136899,80,8706,2.0,51.0,6.0,1,27,-2,6968,-2,11,4
1665756136905,80,8712,0.0,51.0,6.0,1,24,-2,21384,-2,40,4
1665756136906,80,8713,0.0,51.0,6.0,1,24,-2,6456,-2,12,4
1665756136918,65535,8725,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136931,80,8738,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756136937,80,8744,0.0,51.0,6.0,1,7,-2,968,-2,8,4
1665756136938,65535,8745,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136945,80,8752,0.0,51.0,6.0,1,8,-2,1096,-2,8,4
1665756136949,80,8756,2.0,51.0,6.0,1,27,-2,1256,-2,2,4
1665756136958,65535,8765,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136962,80,8769,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756136967,80,8774,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756136970,80,8777,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756136974,80,8781,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756136977,80,8784,0.0,51.0,6.0,1,13,-2,904,-2,4,4
1665756136978,65535,8785,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756136985,80,8792,0.0,51.0,6.0,1,7,-2,4968,-2,40,4
1665756136986,80,8793,0.0,51.0,6.0,1,7,-2,4968,-2,40,4
1665756136987,80,8794,0.0,51.0,6.0,1,7,-2,4968,-2,40,4
1665756136988,80,8795,0.0,51.0,6.0,1,7,-2,4968,-2,40,4
1665756136989,80,8796,0.0,51.0,6.0,1,6,-2,4136,-2,40,4
1665756136990,80,8797,0.0,51.0,6.0,1,7,-2,4968,-2,40,4
1665756136991,80,8798,0.0,51.0,6.0,1,7,-2,3368,-2,27,4
1665756136992,80,8799,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756136993,65535,8800,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756136998,65535,8805,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137000,80,8807,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137003,65535,8810,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137013,65535,8820,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137018,65535,8825,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137023,65535,8830,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137023,80,8830,2.0,51.0,6.0,1,26,-2,9144,-2,15,4
1665756137026,80,8833,2.0,51.0,6.0,1,27,-2,6968,-2,11,4
1665756137031,80,8838,2.0,51.0,6.0,1,27,-2,6968,-2,11,4
1665756137033,80,8840,2.0,51.0,6.0,1,27,-2,1256,-2,2,4
1665756137037,80,8844,0.0,51.0,6.0,1,22,-2,904,-2,2,4
1665756137038,65535,8845,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137045,80,8852,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137046,80,8853,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137047,80,8854,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137048,80,8855,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137049,80,8856,0.0,51.0,6.0,1,8,-2,2792,-2,20,4
1665756137053,80,8860,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137058,65535,8865,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137061,80,8868,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137074,80,8881,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137078,65535,8885,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137091,80,8898,2.0,51.0,6.0,1,27,-2,6968,-2,11,4
1665756137094,80,8901,2.0,51.0,6.0,1,27,-2,6968,-2,11,4
1665756137098,65535,8905,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137099,80,8906,2.0,51.0,6.0,1,27,-2,6968,-2,11,4
1665756137114,80,8921,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137117,80,8924,0.0,51.0,6.0,1,23,-2,1000,-2,2,4
1665756137118,65535,8925,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137125,80,8932,0.0,51.0,6.0,1,24,-2,21384,-2,40,4
1665756137126,80,8933,0.0,51.0,6.0,1,24,-2,6456,-2,12,4
1665756137138,65535,8945,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137140,80,8947,2.0,51.0,6.0,1,27,-2,1864,-2,3,4
1665756137153,65535,8960,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137157,80,8964,2.0,51.0,6.0,1,27,-2,6968,-2,11,4
1665756137158,80,8965,2.0,51.0,6.0,1,26,-2,7224,-2,12,4
1665756137158,65535,8965,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137163,65535,8970,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137164,80,8971,2.0,51.0,6.0,1,27,-2,6968,-2,11,4
1665756137173,65535,8980,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137175,80,8982,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137177,80,8984,0.0,51.0,6.0,1,20,-2,840,-2,2,4
1665756137178,65535,8985,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137183,65535,8990,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137185,80,8992,0.0,51.0,6.0,1,14,-2,10296,-2,40,4
1665756137186,80,8993,0.0,51.0,6.0,1,14,-2,10296,-2,40,4
1665756137187,80,8994,0.0,51.0,6.0,1,14,-2,3112,-2,12,4
1665756137198,65535,9005,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137211,80,9018,2.0,51.0,6.0,1,27,-2,1864,-2,3,4
1665756137218,65535,9025,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137225,80,9032,2.0,51.0,6.0,1,27,-2,15264,-2,24,4
1665756137236,80,9043,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137237,80,9044,0.0,51.0,6.0,1,17,-2,968,-2,3,4
1665756137238,65535,9045,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137245,80,9052,0.0,51.0,6.0,1,12,-2,7992,-2,40,4
1665756137246,80,9053,0.0,51.0,6.0,1,12,-2,7992,-2,40,4
1665756137247,80,9054,0.0,51.0,6.0,1,12,-2,7992,-2,40,4
1665756137258,65535,9065,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137278,65535,9085,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137297,80,9104,2.0,51.0,6.0,1,26,-2,584,-2,1,4
1665756137297,80,9104,0.0,51.0,6.0,1,23,-2,1000,-2,2,4
1665756137298,65535,9105,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137304,80,9111,2.0,51.0,6.0,1,27,-2,6968,-2,11,4
1665756137305,80,9112,0.0,51.0,6.0,1,24,-2,21384,-2,40,4
1665756137313,65535,9120,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137318,65535,9125,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137321,80,9128,0.0,51.0,6.0,1,30,-2,21384,-2,40,4
1665756137323,65535,9130,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137329,80,9136,0.0,51.0,6.0,1,14,-2,1000,-2,4,4
1665756137333,65535,9140,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137338,65535,9145,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137343,65535,9150,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137355,80,9162,6.0,51.0,6.0,2,19,8,17568,7480,29,4
1665756137355,80,9162,2.0,51.0,6.0,1,27,-2,6200,-2,10,4
1665756137358,65535,9165,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137358,80,9165,2.0,51.0,6.0,1,26,-2,584,-2,1,4
1665756137377,80,9184,0.0,51.0,6.0,1,19,-2,1160,-2,3,4
1665756137378,65535,9185,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137385,80,9192,0.0,51.0,6.0,1,12,-2,7992,-2,40,4
1665756137386,80,9193,0.0,51.0,6.0,1,12,-2,7992,-2,40,4
1665756137387,80,9194,0.0,51.0,6.0,1,12,-2,1192,-2,6,4
1665756137397,80,9204,0.0,51.0,6.0,1,20,-2,840,-2,2,4
1665756137398,65535,9205,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137418,65535,9225,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137419,80,9226,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137437,80,9244,0.0,51.0,6.0,1,5,-2,872,-2,10,4
1665756137438,65535,9245,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137445,80,9252,0.0,51.0,6.0,1,24,-2,14688,-2,27,4
1665756137447,80,9254,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756137458,65535,9265,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137473,65535,9280,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137477,80,9284,0.0,51.0,6.0,1,22,-2,904,-2,2,4
1665756137478,65535,9285,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137480,80,9287,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137483,65535,9290,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137493,65535,9300,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137498,80,9305,2.0,51.0,6.0,1,26,-2,8504,-2,14,4
1665756137498,65535,9305,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137503,65535,9310,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137517,80,9324,0.0,51.0,6.0,1,22,-2,904,-2,2,4
1665756137518,65535,9325,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137525,80,9332,0.0,51.0,6.0,1,24,-2,21384,-2,40,4
1665756137526,80,9333,0.0,51.0,6.0,1,24,-2,2152,-2,4,4
1665756137538,65535,9345,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137541,80,9348,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137557,80,9364,0.0,51.0,6.0,1,7,-2,968,-2,8,4
1665756137558,65535,9365,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137577,80,9384,0.0,51.0,6.0,1,7,-2,968,-2,8,4
1665756137578,65535,9385,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137584,80,9391,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756137585,80,9392,2.0,51.0,6.0,1,27,-2,6200,-2,10,4
1665756137585,80,9392,0.0,51.0,6.0,1,8,-2,5544,-2,40,4
1665756137586,80,9393,0.0,51.0,6.0,1,8,-2,5544,-2,40,4
1665756137587,80,9394,0.0,51.0,6.0,1,8,-2,5544,-2,40,4
1665756137588,80,9395,0.0,51.0,6.0,1,8,-2,5544,-2,40,4
1665756137589,80,9396,0.0,51.0,6.0,1,7,-2,4968,-2,40,4
1665756137590,80,9397,0.0,51.0,6.0,1,8,-2,4968,-2,36,4
1665756137598,65535,9405,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137602,80,9409,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137618,65535,9425,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137633,80,9440,2.0,51.0,6.0,1,27,-2,7480,-2,12,4
1665756137633,65535,9440,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137637,80,9444,0.0,51.0,6.0,1,22,-2,904,-2,2,4
1665756137638,65535,9445,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137639,80,9446,2.0,51.0,6.0,1,27,-2,6200,-2,10,4
1665756137643,65535,9450,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137645,80,9452,0.0,51.0,6.0,1,11,-2,6968,-2,40,4
1665756137646,80,9453,0.0,51.0,6.0,1,11,-2,6968,-2,40,4
1665756137647,80,9454,0.0,51.0,6.0,1,11,-2,6968,-2,40,4
1665756137648,80,9455,0.0,51.0,6.0,1,11,-2,6968,-2,40,4
1665756137649,80,9456,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137650,80,9457,0.0,51.0,6.0,1,11,-2,6968,-2,40,4
1665756137651,80,9458,0.0,51.0,6.0,1,11,-2,3112,-2,18,4
1665756137653,65535,9460,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137658,65535,9465,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137663,80,9470,2.0,51.0,6.0,1,26,-2,584,-2,1,4
1665756137663,65535,9470,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137678,65535,9485,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137690,80,9497,2.0,51.0,6.0,1,27,-2,5736,-2,9,4
1665756137694,80,9501,2.0,51.0,6.0,1,27,-2,5736,-2,9,4
1665756137698,65535,9505,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137717,80,9524,0.0,51.0,6.0,1,22,-2,904,-2,2,4
1665756137718,65535,9525,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137725,80,9532,0.0,51.0,6.0,1,24,-2,21384,-2,40,4
1665756137726,80,9533,0.0,51.0,6.0,1,24,-2,10680,-2,20,4
1665756137738,65535,9545,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137741,80,9548,0.0,51.0,6.0,1,30,-2,10680,-2,40,4
1665756137749,80,9556,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137758,65535,9565,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137767,80,9574,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756137774,80,9581,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756137777,80,9584,0.0,51.0,6.0,1,20,-2,840,-2,2,4
1665756137778,65535,9585,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137784,80,9591,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756137793,80,9600,0.0,51.0,6.0,1,8,-2,1096,-2,8,4
1665756137793,65535,9600,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137798,65535,9605,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137801,80,9608,0.0,51.0,6.0,1,7,-2,968,-2,8,4
1665756137803,65535,9610,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137809,80,9616,0.0,51.0,6.0,1,8,-2,5544,-2,40,4
1665756137810,80,9617,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137811,80,9618,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137812,80,9619,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137813,65535,9620,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137813,80,9620,0.0,51.0,6.0,1,9,-2,3752,-2,24,4
1665756137818,65535,9625,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137821,80,9628,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137823,65535,9630,2.0,0.0,0.0,1,6,-2,256,-2,6,3
1665756137831,80,9638,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756137834,80,9641,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756137837,80,9644,0.0,51.0,6.0,1,16,-2,904,-2,3,4
1665756137838,65535,9645,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137843,80,9650,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756137845,80,9652,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137846,80,9653,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137847,80,9654,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137848,80,9655,0.0,51.0,6.0,1,9,-2,6200,-2,40,4
1665756137849,80,9656,0.0,51.0,6.0,1,8,-2,2792,-2,20,4
1665756137858,65535,9665,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137858,80,9665,2.0,51.0,6.0,1,26,-2,7992,-2,13,4
1665756137864,80,9671,2.0,51.0,6.0,1,27,-2,8248,-2,13,4
1665756137878,65535,9685,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137882,80,9689,2.0,51.0,6.0,1,27,-2,616,-2,1,4
1665756137894,80,9701,2.0,51.0,6.0,1,27,-2,8760,-2,14,4
1665756137896,80,9703,2.0,51.0,6.0,1,27,-2,8760,-2,14,4
1665756137898,65535,9705,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137907,80,9714,2.0,51.0,6.0,1,27,-2,8760,-2,14,4
1665756137917,80,9724,0.0,51.0,6.0,1,8,-2,1096,-2,8,4
1665756137918,80,9725,2.0,51.0,6.0,1,27,-2,8760,-2,14,4
1665756137918,65535,9725,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137925,80,9732,0.0,51.0,6.0,1,24,-2,21384,-2,40,4
1665756137926,80,9733,0.0,51.0,6.0,1,24,-2,2152,-2,4,4
1665756137932,80,9739,2.0,51.0,6.0,1,27,-2,8760,-2,14,4
1665756137938,65535,9745,2.0,0.0,0.0,1,2,-2,144,-2,4,3
1665756137941,80,9748,0.0,51.0,6.0,1,30,-2,2152,-2,40,4
1665756137949,80,9756,2.0,51.0,6.0,1,27,-2,616,-2,1,4
